Timestamp,Utility_Status,Temperature_C,Voltage_V,Frequency_Hz,Switching_Time_s,Maintenance_Needed
2024-03-01 09:15:00,1,28.86261156904937,236.36714298624256,50.045794600878814,0.0,0
2024-03-01 09:20:00,1,28.816947374171285,236.91412079005462,50.06184895934289,0.0,0
2024-03-01 09:25:00,1,28.915111998801933,222.81111141776955,50.16446514991132,0.0,0
2024-03-01 09:30:00,1,28.86329390155041,225.44066080003242,50.14001754586284,0.0,0
2024-03-01 09:35:00,1,28.79320976692448,237.821487757565,49.981198049984435,0.0,0
2024-03-01 09:40:00,1,28.826208491602102,233.01555147724685,50.17575702019676,0.0,0
2024-03-01 09:45:00,1,28.88562500930467,220.28414464249417,49.90824895099577,0.0,0
2024-03-01 09:50:00,1,28.917876730789317,227.10822766792253,49.9439309913449,0.0,0
2024-03-01 09:55:00,1,28.996619317677375,221.3064092303526,49.95228784924239,0.0,0
2024-03-01 10:00:00,1,29.027667671064634,234.19174098948102,49.992334046724494,0.0,0
2024-03-01 10:05:00,1,29.029098297766843,224.61438346393118,49.96070983588604,0.0,0
2024-03-01 10:10:00,1,28.95731327841818,229.8417462716532,49.984148302874424,0.0,0
2024-03-01 10:15:00,1,29.026845705997097,225.75051919803127,50.07929623836945,0.0,0
2024-03-01 10:20:00,1,29.047184038944707,230.5626365024757,49.84134730118791,0.0,0
2024-03-01 10:25:00,1,29.04082066826495,230.5972263803454,50.19371894040325,0.0,0
2024-03-01 10:30:00,1,29.08489900082325,239.09029595436175,50.02369442775057,0.0,0
2024-03-01 10:35:00,1,29.07780396349885,239.03673633748113,50.02519552395806,0.0,0
2024-03-01 10:40:00,1,28.998138478374702,220.02641428386465,50.08218139354442,0.0,0
2024-03-01 10:45:00,1,29.02635154568647,226.9446470758391,49.99201777824888,0.0,0
2024-03-01 10:50:00,1,28.962388309586082,221.9386425383412,50.08581873558149,0.0,0
2024-03-01 10:55:00,1,29.029702820454418,226.83597144168843,49.8932403587188,0.0,0
2024-03-01 11:00:00,1,29.056200156196997,236.52051899718566,50.36860481666406,0.0,0
2024-03-01 11:05:00,1,29.130895124294813,231.66803794744175,49.94658738460535,0.0,0
2024-03-01 11:10:00,1,29.146362336760394,225.90360633518466,49.98333177481113,0.0,0
2024-03-01 11:15:00,1,29.218209404698197,233.15570725957588,49.767920708454554,0.0,0
2024-03-01 11:20:00,1,29.139560768391142,223.87076720736027,49.78065398523234,0.0,0
2024-03-01 11:25:00,1,29.210870019972774,227.70352099742323,50.000009489276636,0.0,0
2024-03-01 11:30:00,1,29.251504386897636,236.54166522684505,50.03149610575596,0.0,0
2024-03-01 11:35:00,1,29.16637861338123,231.4600028721536,49.958645080807386,0.0,0
2024-03-01 11:40:00,1,29.20167343671195,229.70173522055896,50.15451655310545,0.0,0
2024-03-01 11:45:00,1,29.123626760354057,228.38787389313825,50.14656561152899,0.0,0
2024-03-01 11:50:00,1,29.129177947359725,222.9184245679961,49.94676074211513,0.0,0
2024-03-01 11:55:00,1,29.22194206597521,233.6622231129733,50.07357314308035,0.0,0
2024-03-01 12:00:00,1,29.283143714190206,221.0031640928892,49.96732597335921,0.0,0
2024-03-01 12:05:00,1,29.211430565851266,228.49989402782944,49.84799698695104,0.0,0
2024-03-01 12:10:00,1,29.20260225828363,222.71585260537432,50.07551450750126,0.0,0
2024-03-01 12:15:00,1,29.166292653687925,226.64937298167183,49.98874407497163,0.0,0
2024-03-01 12:20:00,1,29.191196621063895,224.7690408396992,50.07706835264901,0.0,0
2024-03-01 12:25:00,1,29.287727355218195,223.2407624102166,50.13300206600013,0.0,0
2024-03-01 12:30:00,1,29.295370963115754,232.09722347226037,49.98682264720872,0.0,0
2024-03-01 12:35:00,1,29.23013629569642,223.2303147166257,49.94730970602348,0.0,0
2024-03-01 12:40:00,1,29.327316335539727,239.6275589949242,50.06901612301971,0.0,0
2024-03-01 12:45:00,1,29.254822754065216,230.74226021435229,49.856202594744126,0.0,0
2024-03-01 12:50:00,1,29.314003680266254,230.25693998754028,50.039143202120954,0.0,0
2024-03-01 12:55:00,1,29.31818733090301,234.04615653067486,49.958109386939356,0.0,0
2024-03-01 13:00:00,1,29.289728729017646,235.01585053452115,49.948241435934776,0.0,0
2024-03-01 13:05:00,1,29.37317756722262,226.76854711157262,50.12246115090994,0.0,0
2024-03-01 13:10:00,1,29.337070727223196,223.23919979245733,49.868209196848824,0.0,0
2024-03-01 13:15:00,1,29.346442260049027,235.42713940613905,50.04029105100349,0.0,0
2024-03-01 13:20:00,1,29.24794589022214,237.41294952337614,50.02298514639136,0.0,0
2024-03-01 13:25:00,1,29.172590935574604,220.6958499313874,49.89729106862474,0.0,0
2024-03-01 13:30:00,1,29.2204364690138,237.18259975609521,50.00516570494607,0.0,0
2024-03-01 13:35:00,1,29.279476401735362,237.91451476283234,50.02864449407729,0.0,0
2024-03-01 13:40:00,1,29.327830486346397,222.37303514911528,50.076857579335105,0.0,0
2024-03-01 13:45:00,1,29.233161511964497,229.71647786609407,50.04555426088067,0.0,0
2024-03-01 13:50:00,1,29.320152642471438,223.91779652705802,50.13249648743198,0.0,0
2024-03-01 13:55:00,1,29.385144787512722,235.35833221903525,50.09858378696134,0.0,0
2024-03-01 14:00:00,1,29.41926939651153,220.70216074234494,50.04567860218215,0.0,0
2024-03-01 14:05:00,1,29.427788570451547,233.06910923094046,49.97768837504338,0.0,0
2024-03-01 14:10:00,1,29.46622527265229,225.58544471614968,50.030525138803746,0.0,0
2024-03-01 14:15:00,1,29.373776286111912,227.64559104412626,49.698218178359035,0.0,0
2024-03-01 14:20:00,1,29.317241749584074,237.11360231087997,50.09147424588149,0.0,0
2024-03-01 14:25:00,1,29.290665020199306,230.56136325447892,49.96183275444306,0.0,0
2024-03-01 14:30:00,1,29.221493324861186,232.9834961042267,49.994323168038534,0.0,0
2024-03-01 14:35:00,1,29.24828205494071,222.22682343006403,50.02029948952697,0.0,0
2024-03-01 14:40:00,1,29.283715395730585,237.6855821910874,50.05496645708155,0.0,0
2024-03-01 14:45:00,1,29.26441894345811,232.36916357518217,50.10084949945986,0.0,0
2024-03-01 14:50:00,1,29.235629695443656,222.73290232272794,49.981082209629314,0.0,0
2024-03-01 14:55:00,1,29.279593790460936,224.27523880886918,50.06885035311385,0.0,0
2024-03-01 15:00:00,1,29.263843210491075,225.25651714242122,49.9427821571081,0.0,0
2024-03-01 15:05:00,1,29.26446047245305,235.73550961523065,49.90795609929119,0.0,0
2024-03-01 15:10:00,1,29.331073408131335,225.56334947699727,49.93347687758758,0.0,0
2024-03-01 15:15:00,1,29.2551628425755,239.48886839388703,50.102018100664374,0.0,0
2024-03-01 15:20:00,1,29.225051859424248,227.27189422507837,49.99124845079593,0.0,0
2024-03-01 15:25:00,1,29.179327515057018,228.23099711227133,49.85210389737346,0.0,0
2024-03-01 15:30:00,1,29.26418654893568,230.89897432175937,50.005982801668736,0.0,0
2024-03-01 15:35:00,1,29.317024607838455,227.44579690476317,49.941260887820825,0.0,0
2024-03-01 15:40:00,1,29.36279767660373,223.67776871575944,49.85698355853064,0.0,0
2024-03-01 15:45:00,1,29.396577219726918,223.40364305159346,49.95030530676714,0.0,0
2024-03-01 15:50:00,1,29.422777235064626,221.1796746623917,50.2506992872938,0.0,0
2024-03-01 15:55:00,1,29.403862699013477,222.97163398578917,49.8630531480022,0.0,0
2024-03-01 16:00:00,1,29.40471312801985,232.54407919541376,50.124991977512124,0.0,0
2024-03-01 16:05:00,1,29.332496056742208,231.89201812555407,50.12312083253918,0.0,0
2024-03-01 16:10:00,1,29.417978408186723,221.50989260352353,49.8411634498892,0.0,0
2024-03-01 16:15:00,1,29.479318317029346,228.33970599572268,50.0997453728044,0.0,0
2024-03-01 16:20:00,1,29.435844824827004,223.23787474055885,50.0021422660664,0.0,0
2024-03-01 16:25:00,1,29.430735062995392,222.2485569126893,50.174583624221334,0.0,0
2024-03-01 16:30:00,1,29.48419061730534,233.45266392101138,49.99711477192595,0.0,0
2024-03-01 16:35:00,1,29.563119777233588,224.90529028313597,49.928975359278816,0.0,0
2024-03-01 16:40:00,1,29.604874687180505,235.07251143173113,50.08561777207607,0.0,0
2024-03-01 16:45:00,1,29.522277260605687,225.16704090229533,49.985126059643314,0.0,0
2024-03-01 16:50:00,1,29.525717836218487,237.60969704304208,50.154638768515,0.0,0
2024-03-01 16:55:00,1,29.4995902391792,223.08890364557243,49.98948904190715,0.0,0
2024-03-01 17:00:00,1,29.42590677977301,225.0750449082323,49.9339685664381,0.0,0
2024-03-01 17:05:00,1,29.330899356746002,227.58830391655155,50.1159862619938,0.0,0
2024-03-01 17:10:00,1,29.245366251870138,227.8763069917444,49.895701440087,0.0,0
2024-03-01 17:15:00,1,29.335059581013027,226.65974940703657,50.10846723629762,0.0,0
2024-03-01 17:20:00,1,29.30911776563243,233.19629704807875,50.03490111330283,0.0,0
2024-03-01 17:25:00,1,29.269959886722486,226.00261193576787,49.99038624070937,0.0,0
2024-03-01 17:30:00,1,29.27971542785619,224.2035519133454,49.936477265758654,0.0,0
2024-03-01 17:35:00,1,29.266215183363204,226.11600777036088,50.01108002961265,0.0,0
2024-03-01 17:40:00,1,29.357602911608094,225.97366045706426,50.01004223735226,0.0,0
2024-03-01 17:45:00,1,29.27635510130265,225.72595794704176,49.922017508189846,0.0,0
2024-03-01 17:50:00,1,29.319162319898144,233.41567799991142,50.00677221893259,0.0,0
2024-03-01 17:55:00,1,29.283355451403413,221.51030706014743,49.89806476105339,0.0,0
2024-03-01 18:00:00,1,29.292810675355273,228.9735363466189,49.82008671325969,0.0,0
2024-03-01 18:05:00,1,29.2265336893578,222.12252418086229,49.95711110072675,0.0,0
2024-03-01 18:10:00,1,29.23791682221067,235.59516355539523,50.005607529813986,0.0,0
2024-03-01 18:15:00,1,29.283447353334097,230.83208285303297,50.01761714127803,0.0,0
2024-03-01 18:20:00,1,29.374809930964904,230.09801831858476,49.83135233943644,0.0,0
2024-03-01 18:25:00,1,29.448286779712976,237.88093217577264,49.956669258378895,0.0,0
2024-03-01 18:30:00,1,29.468733474820827,221.45006539232034,50.01040981132575,0.0,0
2024-03-01 18:35:00,1,29.43991682272059,225.8832506544461,50.17334757852571,0.0,0
2024-03-01 18:40:00,1,29.457869749581313,237.45698673222418,49.95281585546432,0.0,0
2024-03-01 18:45:00,1,29.421890112467114,239.29966698338686,50.119433083068614,0.0,0
2024-03-01 18:50:00,1,29.43323324659621,224.11093882396966,49.94119489288007,0.0,0
2024-03-01 18:55:00,1,29.341876390102193,239.41806059557007,50.27123896527003,0.0,0
2024-03-01 19:00:00,1,29.268893027187453,220.92101948995028,50.0311492746883,0.0,0
2024-03-01 19:05:00,1,29.17545496857183,227.63401136314369,49.954015767521646,0.0,0
2024-03-01 19:10:00,1,29.14361117050734,232.2168152828208,49.88388523095701,0.0,0
2024-03-01 19:15:00,1,29.07775557123679,223.80464893225974,49.9159722816442,0.0,0
2024-03-01 19:20:00,1,29.16836679648067,226.84540106012267,49.907093982624346,0.0,0
2024-03-01 19:25:00,1,29.23841227745709,235.66944215271937,49.922692228348815,0.0,0
2024-03-01 19:30:00,1,29.30298590704892,235.56073317647758,49.940847056347195,0.0,0
2024-03-01 19:35:00,1,29.392620363951515,221.61009397080923,49.97872725382646,0.0,0
2024-03-01 19:40:00,1,29.361410968004712,226.02135540331287,49.95581917433545,0.0,0
2024-03-01 19:45:00,1,29.3030922048093,237.8449618130829,49.94354239405468,0.0,0
2024-03-01 19:50:00,1,29.29741518262077,235.63135148633788,49.89356504357391,0.0,0
2024-03-01 19:55:00,1,29.21954790826174,225.8902783545516,49.953956610314755,0.0,0
2024-03-01 20:00:00,1,29.30253533422431,227.6893590339125,49.88785158028867,0.0,0
2024-03-01 20:05:00,1,29.289398150477652,220.13094858234305,50.091274348082194,0.0,0
2024-03-01 20:10:00,1,29.30259028574926,239.56444793825747,50.08685679231431,0.0,0
2024-03-01 20:15:00,1,29.24894607599715,225.29027680401518,50.12401815608171,0.0,0
2024-03-01 20:20:00,1,29.257864691883775,227.2552203129487,50.01832205516913,0.0,0
2024-03-01 20:25:00,1,29.30676839831318,224.49780822598024,50.11721925068362,0.0,0
2024-03-01 20:30:00,1,29.231807976934412,237.45196170301202,50.02606016668971,0.0,0
2024-03-01 20:35:00,1,29.295263497109648,223.02685547969944,50.07560305167455,0.0,0
2024-03-01 20:40:00,1,29.265035422297196,237.58372372882243,50.10160647192418,0.0,0
2024-03-01 20:45:00,1,29.35960253162252,231.4206625344198,49.87960674743556,0.0,0
2024-03-01 20:50:00,1,29.330722448268876,229.21691446144376,50.00319673787665,0.0,0
2024-03-01 20:55:00,1,29.349159925337112,228.9401452955177,49.95445860126368,0.0,0
2024-03-01 21:00:00,1,29.440917642291687,231.28265226488486,49.98597758921129,0.0,0
2024-03-01 21:05:00,1,29.510071436142116,235.64656880425306,49.829919276508505,0.0,0
2024-03-01 21:10:00,1,29.534260557601744,228.4945775723824,50.07508386717047,0.0,0
2024-03-01 21:15:00,1,29.6067812535022,229.61387399280707,50.179767198056474,0.0,0
2024-03-01 21:20:00,1,29.60720562534901,230.72207449487541,49.98918410337261,0.0,0
2024-03-01 21:25:00,1,29.630066294612227,226.50472005721716,49.795528487959686,0.0,0
2024-03-01 21:30:00,1,29.65113002248622,233.07103816311405,50.07140529823338,0.0,0
2024-03-01 21:35:00,1,29.656975663364246,236.75240421645964,49.895344437087275,0.0,0
2024-03-01 21:40:00,1,29.653457953035378,231.77159395362546,50.02581838646041,0.0,0
2024-03-01 21:45:00,1,29.616917232505003,221.4572899697394,49.93920391857815,0.0,0
2024-03-01 21:50:00,1,29.571263263856157,233.1179959417497,50.026618542098724,0.0,0
2024-03-01 21:55:00,1,29.483770707868274,228.73487166340084,49.97418013626075,0.0,0
2024-03-01 22:00:00,1,29.58207332391341,233.19783361279437,50.04157027680764,0.0,0
2024-03-01 22:05:00,1,29.6716792523642,233.39084792753724,50.11847936794234,0.0,0
2024-03-01 22:10:00,1,29.642123739539613,238.2309687262812,50.04573376820229,0.0,0
2024-03-01 22:15:00,1,29.677945583689283,237.49188059109,49.94353887779005,0.0,0
2024-03-01 22:20:00,1,29.626369403186594,236.39432472186175,49.64918652976634,0.0,0
2024-03-01 22:25:00,1,29.553138537034627,226.15382819099344,49.95210364846862,0.0,0
2024-03-01 22:30:00,1,29.592038335337847,222.35528005270513,49.87413824788588,0.0,0
2024-03-01 22:35:00,1,29.612986588107386,238.93427496752227,50.115376531853684,0.0,0
2024-03-01 22:40:00,1,29.67325266122391,225.86332617515222,50.27313204408693,0.0,0
2024-03-01 22:45:00,1,29.70184474103969,222.28577848225206,49.87967949722472,0.0,0
2024-03-01 22:50:00,1,29.769618099389167,228.24633920777805,50.02190874464089,0.0,0
2024-03-01 22:55:00,1,29.839189956942324,223.10665945348916,50.068223179398686,0.0,0
2024-03-01 23:00:00,1,29.775196998384086,230.68801045215704,49.939711634774056,0.0,0
2024-03-01 23:05:00,1,29.800303136846455,231.0366718328616,50.060124083368486,0.0,0
2024-03-01 23:10:00,1,29.798914108272054,233.85804542079708,49.94588503800916,0.0,0
2024-03-01 23:15:00,1,29.874450988953534,226.68475476384202,49.942746645134605,0.0,0
2024-03-01 23:20:00,1,29.90139977682077,222.00006133574735,50.054743290334095,0.0,0
2024-03-01 23:25:00,1,29.95329438113613,224.20256330272142,50.09592848922379,0.0,0
2024-03-01 23:30:00,1,29.91741361939136,234.45680230702797,50.12867868300284,0.0,0
2024-03-01 23:35:00,1,29.921382421919038,231.0930265706313,49.89790324646536,0.0,0
2024-03-01 23:40:00,1,29.83934164008207,239.2110641781982,50.0208396049072,0.0,0
2024-03-01 23:45:00,1,29.768813372174375,230.44474026948728,50.056782793157275,0.0,0
2024-03-01 23:50:00,1,29.76908295834925,236.80410948555837,49.966353818179726,0.0,0
2024-03-01 23:55:00,1,29.692846971537815,234.95636933231708,49.81255824673289,0.0,0
2024-03-02 00:00:00,1,29.709945636550515,234.2425397075355,50.091881770098674,0.0,0
2024-03-02 00:05:00,1,29.64697412971042,239.60647565033747,49.86455138257357,0.0,0
2024-03-02 00:10:00,1,29.57579087899689,224.97213873976074,50.031368400690255,0.0,0
2024-03-02 00:15:00,1,29.53650320629806,227.7623101905183,49.79258075570328,0.0,0
2024-03-02 00:20:00,1,29.45780592227416,223.0209944815451,50.00794568906812,0.0,0
2024-03-02 00:25:00,1,29.557661728183007,234.77365295947575,50.12369545310746,0.0,0
2024-03-02 00:30:00,1,29.543226579577734,223.73075679704934,50.05709532643511,0.0,0
2024-03-02 00:35:00,1,29.637262539650617,232.80765644029492,50.35092789089849,0.0,0
2024-03-02 00:40:00,1,29.547329944407803,231.96861312840284,50.02653152511287,0.0,0
2024-03-02 00:45:00,1,29.511475627781284,230.3047355692969,50.08878696354396,0.0,0
2024-03-02 00:50:00,1,29.488168375954718,229.48394154261095,49.96490882856441,0.0,0
2024-03-02 00:55:00,1,29.403689523529934,234.97460134682404,50.023458783680226,0.0,0
2024-03-02 01:00:00,1,29.35863080292746,225.3817534796538,50.05748855456965,0.0,0
2024-03-02 01:05:00,1,29.350065501459294,238.30534144836244,49.87903945449179,0.0,0
2024-03-02 01:10:00,1,29.3435865068308,221.8901040145819,49.84956520676648,0.0,0
2024-03-02 01:15:00,1,29.37177948140677,228.15483754619075,50.12191148744512,0.0,0
2024-03-02 01:20:00,1,29.38712257514998,220.6708898605888,50.01181933465109,0.0,0
2024-03-02 01:25:00,1,29.43805539024793,229.40627224196226,49.80974217560742,0.0,0
2024-03-02 01:30:00,1,29.471521512673046,235.39555291367705,50.058731502416265,0.0,0
2024-03-02 01:35:00,1,29.418958546618907,236.44275814328108,49.83299086859143,0.0,0
